row_id,store_id,store_type,store_size,region,dept_id,dept_name,week_date,weekly_sales,is_holiday,temperature,fuel_price,cpi,unemployment
1133,1,A,151315,North,5,Frozen Foods,2023-12-01,38539.28,0,83.9,3.892,134.066,7.235
1134,1,A,151315,North,6,Meat & Seafood,2023-12-01,43903.56,0,83.9,3.892,134.066,7.235
1135,1,A,151315,North,7,Beverages,2023-12-01,43307.09,0,83.9,3.892,134.066,7.235
1136,1,A,151315,North,8,Snacks,2023-12-01,52027.37,0,83.9,3.892,134.066,7.235
1137,1,A,151315,North,9,Household,2023-12-01,37126.34,0,83.9,3.892,134.066,7.235
1138,1,A,151315,North,10,Health & Beauty,2023-12-01,30309.42,0,83.9,3.892,134.066,7.235
1139,1,A,151315,North,11,Electronics,2023-12-01,74625.42,0,83.9,3.892,134.066,7.235
1140,1,A,151315,North,12,Apparel,2023-12-01,41013.16,0,83.9,3.892,134.066,7.235
1141,1,A,151315,North,13,Toys,2023-12-01,21354.11,0,83.9,3.892,134.066,7.235
1142,1,A,151315,North,14,Pharmacy,2023-12-01,57561.86,0,83.9,3.892,134.066,7.235
1143,1,A,151315,North,16,Home & Garden,2023-12-01,32537.51,0,83.9,3.892,134.066,7.235
1144,1,A,151315,North,17,Sporting Goods,2023-12-01,23944.1,0,83.9,3.892,134.066,7.235
1145,1,A,151315,North,18,Office Supplies,2023-12-01,16112.07,0,83.9,3.892,134.066,7.235
1146,1,A,151315,North,19,Pet Supplies,2023-12-01,20299.74,0,83.9,3.892,134.066,7.235
1147,1,A,151315,North,20,Automotive,2023-12-01,27716.77,0,83.9,3.892,134.066,7.235
1148,1,A,151315,North,21,Hardware,2023-12-01,18856.14,0,83.9,3.892,134.066,7.235
1149,1,A,151315,North,22,Furniture,2023-12-01,37374.54,0,83.9,3.892,134.066,7.235
1150,1,A,151315,North,23,Jewelry,2023-12-01,10255.83,0,83.9,3.892,134.066,7.235
1151,1,A,151315,North,24,Books & Media,2023-12-01,13610.66,0,83.9,3.892,134.066,7.235
1152,1,A,151315,North,25,Baby Products,2023-12-01,21322.4,0,83.9,3.892,134.066,7.235
1153,1,A,151315,North,1,Grocery,2023-12-08,141331.74,0,69.9,3.75,135.377,8.043
1154,1,A,151315,North,2,Dairy,2023-12-08,66063.58,0,69.9,3.75,135.377,8.043
1155,1,A,151315,North,3,Produce,2023-12-08,57210.04,0,69.9,3.75,135.377,8.043
1156,1,A,151315,North,4,Bakery,2023-12-08,29814.85,0,69.9,3.75,135.377,8.043
1157,1,A,151315,North,5,Frozen Foods,2023-12-08,35064.48,0,69.9,3.75,135.377,8.043
1158,1,A,151315,North,6,Meat & Seafood,2023-12-08,49808.62,0,69.9,3.75,135.377,8.043
1159,1,A,151315,North,7,Beverages,2023-12-08,48443.3,0,69.9,3.75,135.377,8.043
1160,1,A,151315,North,8,Snacks,2023-12-08,50909.78,0,69.9,3.75,135.377,8.043
1161,1,A,151315,North,9,Household,2023-12-08,36454.45,0,69.9,3.75,135.377,8.043
1162,1,A,151315,North,10,Health & Beauty,2023-12-08,28032.68,0,69.9,3.75,135.377,8.043
1163,1,A,151315,North,11,Electronics,2023-12-08,70129.48,0,69.9,3.75,135.377,8.043
1164,1,A,151315,North,12,Apparel,2023-12-08,40912.57,0,69.9,3.75,135.377,8.043
1165,1,A,151315,North,13,Toys,2023-12-08,24797.56,0,69.9,3.75,135.377,8.043
1166,1,A,151315,North,14,Pharmacy,2023-12-08,54306.75,0,69.9,3.75,135.377,8.043
1167,1,A,151315,North,16,Home & Garden,2023-12-08,35255.95,0,69.9,3.75,135.377,8.043
1168,1,A,151315,North,17,Sporting Goods,2023-12-08,25211.89,0,69.9,3.75,135.377,8.043
1169,1,A,151315,North,18,Office Supplies,2023-12-08,12990.11,0,69.9,3.75,135.377,8.043
1170,1,A,151315,North,19,Pet Supplies,2023-12-08,21696.0,0,69.9,3.75,135.377,8.043
1171,1,A,151315,North,20,Automotive,2023-12-08,29377.85,0,69.9,3.75,135.377,8.043
1172,1,A,151315,North,21,Hardware,2023-12-08,16959.22,0,69.9,3.75,135.377,8.043
1173,1,A,151315,North,22,Furniture,2023-12-08,38163.32,0,69.9,3.75,135.377,8.043
1174,1,A,151315,North,23,Jewelry,2023-12-08,12754.74,0,69.9,3.75,135.377,8.043
1175,1,A,151315,North,24,Books & Media,2023-12-08,10992.02,0,69.9,3.75,135.377,8.043
1176,1,A,151315,North,25,Baby Products,2023-12-08,19388.97,0,69.9,3.75,135.377,8.043
1177,1,A,151315,North,1,Grocery,2023-12-15,119350.21,0,28.8,3.873,136.346,7.513
1178,1,A,151315,North,2,Dairy,2023-12-15,68488.44,0,28.8,3.873,136.346,7.513
1179,1,A,151315,North,3,Produce,2023-12-15,61356.15,0,28.8,3.873,136.346,7.513
1180,1,A,151315,North,4,Bakery,2023-12-15,30581.57,0,28.8,3.873,136.346,7.513
1181,1,A,151315,North,5,Frozen Foods,2023-12-15,40020.84,0,28.8,3.873,136.346,7.513
1182,1,A,151315,North,6,Meat & Seafood,2023-12-15,53172.37,0,28.8,3.873,136.346,7.513
1183,1,A,151315,North,7,Beverages,2023-12-15,49067.75,0,28.8,3.873,136.346,7.513
1184,1,A,151315,North,8,Snacks,2023-12-15,48161.34,0,28.8,3.873,136.346,7.513
1185,1,A,151315,North,9,Household,2023-12-15,34146.24,0,28.8,3.873,136.346,7.513
1186,1,A,151315,North,10,Health & Beauty,2023-12-15,34377.74,0,28.8,3.873,136.346,7.513
1187,1,A,151315,North,11,Electronics,2023-12-15,65532.5,0,28.8,3.873,136.346,7.513
1188,1,A,151315,North,12,Apparel,2023-12-15,43763.63,0,28.8,3.873,136.346,7.513
1189,1,A,151315,North,13,Toys,2023-12-15,23153.37,0,28.8,3.873,136.346,7.513
1190,1,A,151315,North,14,Pharmacy,2023-12-15,60224.6,0,28.8,3.873,136.346,7.513
1191,1,A,151315,North,16,Home & Garden,2023-12-15,29700.63,0,28.8,3.873,136.346,7.513
1192,1,A,151315,North,17,Sporting Goods,2023-12-15,25575.45,0,28.8,3.873,136.346,7.513
1193,1,A,151315,North,18,Office Supplies,2023-12-15,13732.59,0,28.8,3.873,136.346,7.513
1194,1,A,151315,North,19,Pet Supplies,2023-12-15,17976.94,0,28.8,3.873,136.346,7.513
1195,1,A,151315,North,20,Automotive,2023-12-15,25279.51,0,28.8,3.873,136.346,7.513
1196,1,A,151315,North,21,Hardware,2023-12-15,17016.99,0,28.8,3.873,136.346,7.513
1197,1,A,151315,North,22,Furniture,2023-12-15,32690.83,0,28.8,3.873,136.346,7.513
1198,1,A,151315,North,23,Jewelry,2023-12-15,10892.29,0,28.8,3.873,136.346,7.513
1199,1,A,151315,North,24,Books & Media,2023-12-15,12455.85,0,28.8,3.873,136.346,7.513
1200,1,A,151315,North,25,Baby Products,2023-12-15,20278.37,0,28.8,3.873,136.346,7.513
1201,1,A,151315,North,1,Grocery,2023-12-22,153468.11,0,41.6,3.098,128.469,8.247
1202,1,A,151315,North,2,Dairy,2023-12-22,67534.16,0,41.6,3.098,128.469,8.247
1203,1,A,151315,North,3,Produce,2023-12-22,55499.0,0,41.6,3.098,128.469,8.247
1204,1,A,151315,North,4,Bakery,2023-12-22,31306.71,0,41.6,3.098,128.469,8.247
1205,1,A,151315,North,5,Frozen Foods,2023-12-22,38582.6,0,41.6,3.098,128.469,8.247
1206,1,A,151315,North,6,Meat & Seafood,2023-12-22,46630.34,0,41.6,3.098,128.469,8.247
1207,1,A,151315,North,7,Beverages,2023-12-22,39693.35,0,41.6,3.098,128.469,8.247
1208,1,A,151315,North,8,Snacks,2023-12-22,51820.7,0,41.6,3.098,128.469,8.247
1209,1,A,151315,North,9,Household,2023-12-22,38348.87,0,41.6,3.098,128.469,8.247
1210,1,A,151315,North,10,Health & Beauty,2023-12-22,31525.97,0,41.6,3.098,128.469,8.247
1211,1,A,151315,North,11,Electronics,2023-12-22,71110.91,0,41.6,3.098,128.469,8.247
1212,1,A,151315,North,12,Apparel,2023-12-22,42242.01,0,41.6,3.098,128.469,8.247
1213,1,A,151315,North,13,Toys,2023-12-22,21958.27,0,41.6,3.098,128.469,8.247
1214,1,A,151315,North,14,Pharmacy,2023-12-22,63593.57,0,41.6,3.098,128.469,8.247
1215,1,A,151315,North,16,Home & Garden,2023-12-22,32019.19,0,41.6,3.098,128.469,8.247
1216,1,A,151315,North,17,Sporting Goods,2023-12-22,23259.8,0,41.6,3.098,128.469,8.247
1217,1,A,151315,North,18,Office Supplies,2023-12-22,15727.65,0,41.6,3.098,128.469,8.247
1218,1,A,151315,North,19,Pet Supplies,2023-12-22,22701.79,0,41.6,3.098,128.469,8.247
1219,1,A,151315,North,20,Automotive,2023-12-22,26855.52,0,41.6,3.098,128.469,8.247
1220,1,A,151315,North,21,Hardware,2023-12-22,16462.52,0,41.6,3.098,128.469,8.247
1221,1,A,151315,North,22,Furniture,2023-12-22,38834.31,0,41.6,3.098,128.469,8.247
1222,1,A,151315,North,23,Jewelry,2023-12-22,9909.49,0,41.6,3.098,128.469,8.247
1223,1,A,151315,North,24,Books & Media,2023-12-22,14037.57,0,41.6,3.098,128.469,8.247
1224,1,A,151315,North,25,Baby Products,2023-12-22,18305.95,0,41.6,3.098,128.469,8.247
1225,1,A,151315,North,1,Grocery,2023-12-29,178968.8,1,75.0,3.101,130.138,6.637
1226,1,A,151315,North,2,Dairy,2023-12-29,81914.39,1,75.0,3.101,130.138,6.637
1227,1,A,151315,North,3,Produce,2023-12-29,69616.13,1,75.0,3.101,130.138,6.637
1228,1,A,151315,North,4,Bakery,2023-12-29,41337.37,1,75.0,3.101,130.138,6.637
1229,1,A,151315,North,5,Frozen Foods,2023-12-29,50297.96,1,75.0,3.101,130.138,6.637
1230,1,A,151315,North,6,Meat & Seafood,2023-12-29,63632.17,1,75.0,3.101,130.138,6.637
1231,1,A,151315,North,7,Beverages,2023-12-29,56706.46,1,75.0,3.101,130.138,6.637
1232,1,A,151315,North,8,Snacks,2023-12-29,64201.2,1,75.0,3.101,130.138,6.637
1233,1,A,151315,North,9,Household,2023-12-29,46355.29,1,75.0,3.101,130.138,6.637
1234,1,A,151315,North,10,Health & Beauty,2023-12-29,42596.92,1,75.0,3.101,130.138,6.637
1235,1,A,151315,North,11,Electronics,2023-12-29,101525.89,1,75.0,3.101,130.138,6.637
1236,1,A,151315,North,12,Apparel,2023-12-29,53673.99,1,75.0,3.101,130.138,6.637
1237,1,A,151315,North,13,Toys,2023-12-29,36452.95,1,75.0,3.101,130.138,6.637
1238,1,A,151315,North,14,Pharmacy,2023-12-29,83377.45,1,75.0,3.101,130.138,6.637
1239,1,A,151315,North,16,Home & Garden,2023-12-29,39209.6,1,75.0,3.101,130.138,6.637
1240,1,A,151315,North,17,Sporting Goods,2023-12-29,33110.91,1,75.0,3.101,130.138,6.637
1241,1,A,151315,North,18,Office Supplies,2023-12-29,21738.51,1,75.0,3.101,130.138,6.637
1242,1,A,151315,North,19,Pet Supplies,2023-12-29,30377.51,1,75.0,3.101,130.138,6.637
1243,1,A,151315,North,20,Automotive,2023-12-29,32656.29,1,75.0,3.101,130.138,6.637
1244,1,A,151315,North,21,Hardware,2023-12-29,26040.08,1,75.0,3.101,130.138,6.637
1245,1,A,151315,North,22,Furniture,2023-12-29,53742.47,1,75.0,3.101,130.138,6.637
1246,1,A,151315,North,23,Jewelry,2023-12-29,12879.6,1,75.0,3.101,130.138,6.637
1247,1,A,151315,North,24,Books & Media,2023-12-29,14701.42,1,75.0,3.101,130.138,6.637
1248,1,A,151315,North,25,Baby Products,2023-12-29,29340.97,1,75.0,3.101,130.138,6.637
1249,2,A,202307,South,1,Grocery,2023-01-06,84093.0,0,61.9,3.075,127.117,6.271
1250,2,A,202307,South,2,Dairy,2023-01-06,48903.93,0,61.9,3.075,127.117,6.271
1251,2,A,202307,South,3,Produce,2023-01-06,38977.23,0,61.9,3.075,127.117,6.271
1252,2,A,202307,South,4,Bakery,2023-01-06,17337.79,0,61.9,3.075,127.117,6.271
1253,2,A,202307,South,5,Frozen Foods,2023-01-06,30139.96,0,61.9,3.075,127.117,6.271
1254,2,A,202307,South,6,Meat & Seafood,2023-01-06,37418.78,0,61.9,3.075,127.117,6.271
1255,2,A,202307,South,7,Beverages,2023-01-06,27107.55,0,61.9,3.075,127.117,6.271
1256,2,A,202307,South,8,Snacks,2023-01-06,36042.61,0,61.9,3.075,127.117,6.271
1257,2,A,202307,South,9,Household,2023-01-06,24424.54,0,61.9,3.075,127.117,6.271
1258,2,A,202307,South,10,Health & Beauty,2023-01-06,22153.7,0,61.9,3.075,127.117,6.271
1259,2,A,202307,South,11,Electronics,2023-01-06,50831.56,0,61.9,3.075,127.117,6.271
1260,2,A,202307,South,12,Apparel,2023-01-06,31260.22,0,61.9,3.075,127.117,6.271
1261,2,A,202307,South,13,Toys,2023-01-06,17522.63,0,61.9,3.075,127.117,6.271
1262,2,A,202307,South,14,Pharmacy,2023-01-06,41458.88,0,61.9,3.075,127.117,6.271
1263,2,A,202307,South,16,Home & Garden,2023-01-06,20530.22,0,61.9,3.075,127.117,6.271
1264,2,A,202307,South,17,Sporting Goods,2023-01-06,15924.16,0,61.9,3.075,127.117,6.271
1265,2,A,202307,South,18,Office Supplies,2023-01-06,9766.65,0,61.9,3.075,127.117,6.271
1266,2,A,202307,South,19,Pet Supplies,2023-01-06,14992.7,0,61.9,3.075,127.117,6.271
1267,2,A,202307,South,20,Automotive,2023-01-06,17942.47,0,61.9,3.075,127.117,6.271
1268,2,A,202307,South,21,Hardware,2023-01-06,13185.63,0,61.9,3.075,127.117,6.271
1269,2,A,202307,South,22,Furniture,2023-01-06,26232.29,0,61.9,3.075,127.117,6.271
1270,2,A,202307,South,23,Jewelry,2023-01-06,6994.97,0,61.9,3.075,127.117,6.271
1271,2,A,202307,South,24,Books & Media,2023-01-06,7916.01,0,61.9,3.075,127.117,6.271
1272,2,A,202307,South,25,Baby Products,2023-01-06,11506.91,0,61.9,3.075,127.117,6.271
1273,2,A,202307,South,1,Grocery,2023-01-13,91159.69,0,51.0,2.788,131.138,6.277
1274,2,A,202307,South,2,Dairy,2023-01-13,45135.78,0,51.0,2.788,131.138,6.277
1275,2,A,202307,South,3,Produce,2023-01-13,41344.21,0,51.0,2.788,131.138,6.277
1276,2,A,202307,South,4,Bakery,2023-01-13,21461.49,0,51.0,2.788,131.138,6.277
1277,2,A,202307,South,5,Frozen Foods,2023-01-13,22902.34,0,51.0,2.788,131.138,6.277
1278,2,A,202307,South,6,Meat & Seafood,2023-01-13,37925.54,0,51.0,2.788,131.138,6.277
1279,2,A,202307,South,7,Beverages,2023-01-13,29817.62,0,51.0,2.788,131.138,6.277
1280,2,A,202307,South,8,Snacks,2023-01-13,32863.0,0,51.0,2.788,131.138,6.277
1281,2,A,202307,South,9,Household,2023-01-13,24828.58,0,51.0,2.788,131.138,6.277
1282,2,A,202307,South,10,Health & Beauty,2023-01-13,22517.05,0,51.0,2.788,131.138,6.277
1283,2,A,202307,South,11,Electronics,2023-01-13,46571.15,0,51.0,2.788,131.138,6.277
1284,2,A,202307,South,12,Apparel,2023-01-13,27275.62,0,51.0,2.788,131.138,6.277
1285,2,A,202307,South,13,Toys,2023-01-13,18357.49,0,51.0,2.788,131.138,6.277
1286,2,A,202307,South,14,Pharmacy,2023-01-13,32839.92,0,51.0,2.788,131.138,6.277
1287,2,A,202307,South,16,Home & Garden,2023-01-13,23508.58,0,51.0,2.788,131.138,6.277
1288,2,A,202307,South,17,Sporting Goods,2023-01-13,15668.25,0,51.0,2.788,131.138,6.277
1289,2,A,202307,South,18,Office Supplies,2023-01-13,8308.49,0,51.0,2.788,131.138,6.277
1290,2,A,202307,South,19,Pet Supplies,2023-01-13,14438.17,0,51.0,2.788,131.138,6.277
1291,2,A,202307,South,20,Automotive,2023-01-13,19280.52,0,51.0,2.788,131.138,6.277
1292,2,A,202307,South,21,Hardware,2023-01-13,13358.83,0,51.0,2.788,131.138,6.277
1293,2,A,202307,South,22,Furniture,2023-01-13,24493.42,0,51.0,2.788,131.138,6.277
1294,2,A,202307,South,23,Jewelry,2023-01-13,8614.47,0,51.0,2.788,131.138,6.277
1295,2,A,202307,South,24,Books & Media,2023-01-13,8629.42,0,51.0,2.788,131.138,6.277
1296,2,A,202307,South,25,Baby Products,2023-01-13,12843.68,0,51.0,2.788,131.138,6.277
1297,2,A,202307,South,1,Grocery,2023-01-20,86971.02,0,78.1,2.751,133.9,7.863
1298,2,A,202307,South,2,Dairy,2023-01-20,50060.73,0,78.1,2.751,133.9,7.863
1299,2,A,202307,South,3,Produce,2023-01-20,39218.89,0,78.1,2.751,133.9,7.863
1300,2,A,202307,South,4,Bakery,2023-01-20,19206.63,0,78.1,2.751,133.9,7.863
1301,2,A,202307,South,5,Frozen Foods,2023-01-20,27087.19,0,78.1,2.751,133.9,7.863
1302,2,A,202307,South,6,Meat & Seafood,2023-01-20,37200.98,0,78.1,2.751,133.9,7.863
1303,2,A,202307,South,7,Beverages,2023-01-20,27494.24,0,78.1,2.751,133.9,7.863
1304,2,A,202307,South,8,Snacks,2023-01-20,31630.31,0,78.1,2.751,133.9,7.863
1305,2,A,202307,South,9,Household,2023-01-20,23104.72,0,78.1,2.751,133.9,7.863
1306,2,A,202307,South,10,Health & Beauty,2023-01-20,20760.88,0,78.1,2.751,133.9,7.863
1307,2,A,202307,South,11,Electronics,2023-01-20,53128.95,0,78.1,2.751,133.9,7.863
1308,2,A,202307,South,12,Apparel,2023-01-20,26219.42,0,78.1,2.751,133.9,7.863
1309,2,A,202307,South,13,Toys,2023-01-20,17714.53,0,78.1,2.751,133.9,7.863
1310,2,A,202307,South,14,Pharmacy,2023-01-20,36546.85,0,78.1,2.751,133.9,7.863
1311,2,A,202307,South,16,Home & Garden,2023-01-20,22605.65,0,78.1,2.751,133.9,7.863
1312,2,A,202307,South,17,Sporting Goods,2023-01-20,14022.48,0,78.1,2.751,133.9,7.863
1313,2,A,202307,South,18,Office Supplies,2023-01-20,9695.9,0,78.1,2.751,133.9,7.863
1314,2,A,202307,South,19,Pet Supplies,2023-01-20,15970.13,0,78.1,2.751,133.9,7.863
1315,2,A,202307,South,20,Automotive,2023-01-20,19126.82,0,78.1,2.751,133.9,7.863
1316,2,A,202307,South,21,Hardware,2023-01-20,12863.69,0,78.1,2.751,133.9,7.863
1317,2,A,202307,South,22,Furniture,2023-01-20,24496.83,0,78.1,2.751,133.9,7.863
1318,2,A,202307,South,23,Jewelry,2023-01-20,7113.74,0,78.1,2.751,133.9,7.863
1319,2,A,202307,South,24,Books & Media,2023-01-20,8083.87,0,78.1,2.751,133.9,7.863
1320,2,A,202307,South,25,Baby Products,2023-01-20,13237.64,0,78.1,2.751,133.9,7.863
1321,2,A,202307,South,1,Grocery,2023-01-27,101969.01,0,60.5,3.876,126.441,8.185
1322,2,A,202307,South,2,Dairy,2023-01-27,45775.6,0,60.5,3.876,126.441,8.185
1323,2,A,202307,South,3,Produce,2023-01-27,35339.79,0,60.5,3.876,126.441,8.185
1324,2,A,202307,South,4,Bakery,2023-01-27,18195.59,0,60.5,3.876,126.441,8.185
1325,2,A,202307,South,5,Frozen Foods,2023-01-27,22899.15,0,60.5,3.876,126.441,8.185
1326,2,A,202307,South,6,Meat & Seafood,2023-01-27,31207.44,0,60.5,3.876,126.441,8.185
1327,2,A,202307,South,7,Beverages,2023-01-27,33913.41,0,60.5,3.876,126.441,8.185
1328,2,A,202307,South,8,Snacks,2023-01-27,33309.28,0,60.5,3.876,126.441,8.185
1329,2,A,202307,South,9,Household,2023-01-27,24776.88,0,60.5,3.876,126.441,8.185
1330,2,A,202307,South,10,Health & Beauty,2023-01-27,22201.17,0,60.5,3.876,126.441,8.185
1331,2,A,202307,South,11,Electronics,2023-01-27,54335.18,0,60.5,3.876,126.441,8.185
1332,2,A,202307,South,12,Apparel,2023-01-27,28893.66,0,60.5,3.876,126.441,8.185
1333,2,A,202307,South,13,Toys,2023-01-27,16693.41,0,60.5,3.876,126.441,8.185
1334,2,A,202307,South,14,Pharmacy,2023-01-27,39065.5,0,60.5,3.876,126.441,8.185
1335,2,A,202307,South,16,Home & Garden,2023-01-27,23910.7,0,60.5,3.876,126.441,8.185
1336,2,A,202307,South,17,Sporting Goods,2023-01-27,15488.43,0,60.5,3.876,126.441,8.185
1337,2,A,202307,South,18,Office Supplies,2023-01-27,10202.66,0,60.5,3.876,126.441,8.185
1338,2,A,202307,South,19,Pet Supplies,2023-01-27,12772.63,0,60.5,3.876,126.441,8.185
1339,2,A,202307,South,20,Automotive,2023-01-27,19195.05,0,60.5,3.876,126.441,8.185
1340,2,A,202307,South,21,Hardware,2023-01-27,11678.29,0,60.5,3.876,126.441,8.185
1341,2,A,202307,South,22,Furniture,2023-01-27,27839.58,0,60.5,3.876,126.441,8.185
1342,2,A,202307,South,23,Jewelry,2023-01-27,6626.61,0,60.5,3.876,126.441,8.185
1343,2,A,202307,South,24,Books & Media,2023-01-27,7779.56,0,60.5,3.876,126.441,8.185
1344,2,A,202307,South,25,Baby Products,2023-01-27,11110.69,0,60.5,3.876,126.441,8.185
1345,2,A,202307,South,1,Grocery,2023-02-03,96703.92,0,69.9,4.071,133.213,7.017
1346,2,A,202307,South,2,Dairy,2023-02-03,47311.67,0,69.9,4.071,133.213,7.017
1347,2,A,202307,South,3,Produce,2023-02-03,40151.76,0,69.9,4.071,133.213,7.017
1348,2,A,202307,South,4,Bakery,2023-02-03,17315.87,0,69.9,4.071,133.213,7.017
1349,2,A,202307,South,5,Frozen Foods,2023-02-03,24392.42,0,69.9,4.071,133.213,7.017
1350,2,A,202307,South,6,Meat & Seafood,2023-02-03,32414.73,0,69.9,4.071,133.213,7.017
1351,2,A,202307,South,7,Beverages,2023-02-03,27462.73,0,69.9,4.071,133.213,7.017
1352,2,A,202307,South,8,Snacks,2023-02-03,30471.8,0,69.9,4.071,133.213,7.017
1353,2,A,202307,South,9,Household,2023-02-03,23791.15,0,69.9,4.071,133.213,7.017
1354,2,A,202307,South,10,Health & Beauty,2023-02-03,22273.94,0,69.9,4.071,133.213,7.017
1355,2,A,202307,South,11,Electronics,2023-02-03,40441.57,0,69.9,4.071,133.213,7.017
1356,2,A,202307,South,12,Apparel,2023-02-03,27516.0,0,69.9,4.071,133.213,7.017
1357,2,A,202307,South,13,Toys,2023-02-03,13409.39,0,69.9,4.071,133.213,7.017
1358,2,A,202307,South,14,Pharmacy,2023-02-03,32154.11,0,69.9,4.071,133.213,7.017
1359,2,A,202307,South,16,Home & Garden,2023-02-03,23811.32,0,69.9,4.071,133.213,7.017
1360,2,A,202307,South,17,Sporting Goods,2023-02-03,14850.35,0,69.9,4.071,133.213,7.017
1361,2,A,202307,South,18,Office Supplies,2023-02-03,10508.16,0,69.9,4.071,133.213,7.017
1362,2,A,202307,South,19,Pet Supplies,2023-02-03,13268.35,0,69.9,4.071,133.213,7.017
1363,2,A,202307,South,20,Automotive,2023-02-03,15063.74,0,69.9,4.071,133.213,7.017
1364,2,A,202307,South,21,Hardware,2023-02-03,11023.98,0,69.9,4.071,133.213,7.017
1365,2,A,202307,South,22,Furniture,2023-02-03,25582.09,0,69.9,4.071,133.213,7.017
1366,2,A,202307,South,23,Jewelry,2023-02-03,8214.6,0,69.9,4.071,133.213,7.017
1367,2,A,202307,South,24,Books & Media,2023-02-03,9495.32,0,69.9,4.071,133.213,7.017
1368,2,A,202307,South,25,Baby Products,2023-02-03,12355.92,0,69.9,4.071,133.213,7.017
1369,2,A,202307,South,1,Grocery,2023-02-10,106595.01,1,45.6,2.853,133.09,6.501
1370,2,A,202307,South,2,Dairy,2023-02-10,50266.69,1,45.6,2.853,133.09,6.501
1371,2,A,202307,South,3,Produce,2023-02-10,45307.83,1,45.6,2.853,133.09,6.501
1372,2,A,202307,South,4,Bakery,2023-02-10,26595.98,1,45.6,2.853,133.09,6.501
1373,2,A,202307,South,5,Frozen Foods,2023-02-10,31035.41,1,45.6,2.853,133.09,6.501
1374,2,A,202307,South,6,Meat & Seafood,2023-02-10,51080.67,1,45.6,2.853,133.09,6.501
1375,2,A,202307,South,7,Beverages,2023-02-10,34365.23,1,45.6,2.853,133.09,6.501
1376,2,A,202307,South,8,Snacks,2023-02-10,46668.15,1,45.6,2.853,133.09,6.501
1377,2,A,202307,South,9,Household,2023-02-10,27378.61,1,45.6,2.853,133.09,6.501
1378,2,A,202307,South,10,Health & Beauty,2023-02-10,22757.63,1,45.6,2.853,133.09,6.501
1379,2,A,202307,South,11,Electronics,2023-02-10,67162.76,1,45.6,2.853,133.09,6.501
1380,2,A,202307,South,12,Apparel,2023-02-10,33594.11,1,45.6,2.853,133.09,6.501
1381,2,A,202307,South,13,Toys,2023-02-10,22477.11,1,45.6,2.853,133.09,6.501
1382,2,A,202307,South,14,Pharmacy,2023-02-10,44416.19,1,45.6,2.853,133.09,6.501
1383,2,A,202307,South,16,Home & Garden,2023-02-10,25438.67,1,45.6,2.853,133.09,6.501
1384,2,A,202307,South,17,Sporting Goods,2023-02-10,21216.63,1,45.6,2.853,133.09,6.501
1385,2,A,202307,South,18,Office Supplies,2023-02-10,13410.63,1,45.6,2.853,133.09,6.501
1386,2,A,202307,South,19,Pet Supplies,2023-02-10,20146.11,1,45.6,2.853,133.09,6.501
1387,2,A,202307,South,20,Automotive,2023-02-10,25446.66,1,45.6,2.853,133.09,6.501
1388,2,A,202307,South,21,Hardware,2023-02-10,13482.84,1,45.6,2.853,133.09,6.501
1389,2,A,202307,South,22,Furniture,2023-02-10,34905.37,1,45.6,2.853,133.09,6.501
1390,2,A,202307,South,23,Jewelry,2023-02-10,10417.79,1,45.6,2.853,133.09,6.501
1391,2,A,202307,South,24,Books & Media,2023-02-10,11070.35,1,45.6,2.853,133.09,6.501
1392,2,A,202307,South,25,Baby Products,2023-02-10,18983.84,1,45.6,2.853,133.09,6.501
1393,2,A,202307,South,1,Grocery,2023-02-17,75334.54,0,35.0,4.146,133.889,5.838
1394,2,A,202307,South,2,Dairy,2023-02-17,45536.21,0,35.0,4.146,133.889,5.838
1395,2,A,202307,South,3,Produce,2023-02-17,43170.06,0,35.0,4.146,133.889,5.838
1396,2,A,202307,South,4,Bakery,2023-02-17,16317.01,0,35.0,4.146,133.889,5.838
1397,2,A,202307,South,5,Frozen Foods,2023-02-17,24462.61,0,35.0,4.146,133.889,5.838
1398,2,A,202307,South,6,Meat & Seafood,2023-02-17,35478.4,0,35.0,4.146,133.889,5.838
1399,2,A,202307,South,7,Beverages,2023-02-17,26134.13,0,35.0,4.146,133.889,5.838
1400,2,A,202307,South,8,Snacks,2023-02-17,34488.88,0,35.0,4.146,133.889,5.838
1401,2,A,202307,South,9,Household,2023-02-17,22727.0,0,35.0,4.146,133.889,5.838
1402,2,A,202307,South,10,Health & Beauty,2023-02-17,17105.85,0,35.0,4.146,133.889,5.838
1403,2,A,202307,South,11,Electronics,2023-02-17,44823.95,0,35.0,4.146,133.889,5.838
1404,2,A,202307,South,12,Apparel,2023-02-17,27576.32,0,35.0,4.146,133.889,5.838
1405,2,A,202307,South,13,Toys,2023-02-17,15273.47,0,35.0,4.146,133.889,5.838
1406,2,A,202307,South,14,Pharmacy,2023-02-17,38232.01,0,35.0,4.146,133.889,5.838
1407,2,A,202307,South,16,Home & Garden,2023-02-17,19462.77,0,35.0,4.146,133.889,5.838
1408,2,A,202307,South,17,Sporting Goods,2023-02-17,15817.7,0,35.0,4.146,133.889,5.838
1409,2,A,202307,South,18,Office Supplies,2023-02-17,8952.75,0,35.0,4.146,133.889,5.838
1410,2,A,202307,South,19,Pet Supplies,2023-02-17,14071.04,0,35.0,4.146,133.889,5.838
1411,2,A,202307,South,20,Automotive,2023-02-17,18320.28,0,35.0,4.146,133.889,5.838
